st_x|st_y|count
-9304247.682028688|5096701.302062921|5
-9305520.397766927|5096645.95137206|3
-9305519.061933039|5096788.792514661|4
-9305376.01638737|5096848.012694128|3
-9305129.10975679|5096832.835628436|2
-9305373.567358572|5097406.753704491|3
-9305186.216655567|5097283.991577202|2
-9305375.682428896|5097140.547877912|3
-9305616.2438485|5097950.645991043|3
-9305370.227773847|5097948.116188233|3
-9305370.45041283|5097764.0376177095|3
-9305152.820808327|5097946.628069239|2
-9304811.626569048|5097943.503020113|3
-9304798.379549643|5097943.503020113|3
-9304800.605939457|5097851.835364364|5
-9304819.530252894|5097576.242418174|2
-9304926.508283546|5097440.234556788|2
-9304643.200179476|5097540.380202244|2
-9304515.516723536|5097443.3594422825|4
-9304400.635009037|5097527.136513183|2
-9304138.143649748|5096841.316926899|2
-9304132.688994698|5096838.0434423955|3
-9303803.405940933|5097117.186399306|2
-9303751.30841924|5097018.533138098|3
-9303808.749276489|5097237.416780396|2
-9303759.991339523|5097484.131850939|3
-9303773.238358928|5097934.871937315|3
-9303783.36843259|5096701.4508555345|2
-9303757.987588689|5096666.63344775|2
-9303444.289263634|5096469.188396683|2
-9303555.608754426|5096256.1248879945|2
-9303545.144722292|5096250.471032392|3
-9303425.69890867|5096486.745516524|2
-9303294.787187498|5096092.015642348|3
-9300206.005276456|5095870.777603044|4
-9300222.925839055|5095870.777603044|4
-9299068.43140004|5095869.587365089|2
-9299089.025505837|5095869.587365089|2
-9298924.161339972|5096126.087050394|3
-9299088.02363042|5096127.723671286|3
-9299078.004876249|5096127.872455019|3
-9299069.54459495|5096128.021238751|3
-9299385.914587783|5096128.318806225|3
-9299191.216798386|5096279.930632273|3
-9298879.410904674|5096276.06219482|2
-9299032.586524006|5096401.489633101|2
-9299079.006751666|5096404.316604902|4
-9299083.682170277|5096529.596926707|2
-9299140.00983262|5096821.378447662|3
-9299367.546871802|5096655.176465073|4
-9299367.992149765|5096988.327289251|2
-9299252.999115774|5096988.1784922|3
-9299139.007957205|5096846.375950593|3
-9299002.864219964|5096845.631976355|3
-9299017.558392748|5096845.780771196|2
-9298920.153838303|5096846.227155741|3
-9301604.623358784|5097051.71504206|4
-9301895.946466189|5099421.764706276|2
-9301607.740304526|5099296.29784629|6
-9301795.09100753|5100114.168826422|3
-9301605.291275728|5100112.978062835|3
-9300478.7380289|5099612.275051837|2
-9300038.580762303|5099953.863605862|2
-9300153.017198838|5100000.302726062|2
-9300294.61559113|5100051.058559662|3
-9299892.418270893|5099895.368495029|2
-9299807.92677738|5099860.837197273|2
-9299721.98813049|5099825.710659642|2
-9299391.703201305|5099818.566294822|2
-9299391.814520795|5099825.561818655|3
-9299386.805143708|5099404.499892869|3
-9299385.135351347|5099216.226139579|3
-9298793.472257782|5098656.635810791|3
-9298925.942451824|5098748.459967663|2
-9299288.064755375|5098652.61759382|3
-9299288.287394358|5098666.16047996|4
-9299377.342986992|5098665.862833904|3
-9299377.231667502|5098651.724656942|3
-9299161.04921638|5098450.07187063|3
-9298525.637562932|5097997.224244176|2
-9298329.269981174|5098006.748259834|3
-9298267.04238582|5098002.283876319|3
-9298035.052567007|5098047.374245127|2
-9298364.446940264|5098742.209348926|3
-9298276.615862029|5098741.316403724|3
-9298278.842251845|5099219.053939418|4
-9298280.178085733|5099454.0618974045|3
-9298284.853504345|5100094.967781576|2
-9296575.654042706|5099371.012196683|2
-9296520.662214255|5099446.17363333|2
-9296537.916735327|5097812.103064409|3
-9298577.401126152|5097752.728135768|2
-9298497.028453799|5097565.677187129|2
-9298167.077483086|5097123.287162128|2
-9298260.697174845|5097260.927352492|3
-9298260.0292579|5097122.691965581|2
-9298259.472660447|5096982.970596902|3
-9298258.582104519|5096852.92292639|3
-9297678.050960032|5097266.879405184|2
-9297743.952098582|5096336.915872112|3
-9298258.582104519|5096291.684740254|3
-9296492.943661047|5095808.736645985|2
-9296492.721022066|5095795.941678263|2
-9296490.49463225|5095697.897083819|2
-9296410.233279387|5095944.423863166|3
-9296500.624705913|5096098.7108876705|2
-9296500.40206693|5096086.51066635|2
-9295367.503609128|5095090.31069625|2
-9295711.369516188|5095225.095155593|2
-9295712.92798906|5095091.64960543|2
-9296000.020955814|5095090.459463926|2
-9296477.581571318|5095089.269322571|2
-9296325.296507914|5095228.368090909|2
-9296473.908028122|5094802.300789005|3
-9296475.800459465|5094944.519478998|4
-9296469.343929|5094541.819919445|2
-9296469.677887471|5094555.654534047|2
-9296324.851229949|5094656.365177849|2
-9296490.383312758|5093978.485369987|2
-9296471.125040852|5094010.169273332|3
-9298362.33186994|5094130.509557029|2
-9298384.373129116|5094206.373797865|2
-9298361.21867503|5094206.076289867|2
-9298396.172995139|5094056.579686412|2
-9298364.335620774|5094001.541721236|3
-9298360.216799615|5094281.494861405|2
-9298383.48257319|5094281.494861405|2
-9298320.587060891|5095338.755925401|2
-9298349.864086969|5095260.353653773|2
-9298332.275607424|5095236.401664136|2
-9298329.492620155|5095259.312261679|3
-9299397.269175844|5095449.442573811|2
-9299400.720080057|5095289.95899051|2
-9299322.796436504|5095287.13234638|2
-9299408.401124923|5094767.043970545|2
-9299404.95022071|5095068.293105391|3
-9299625.696770951|5095071.56598733|3
-9300214.242918776|5095503.447409182|3
-9300213.241043359|5095664.1247464055|5
-9300213.575001832|5095654.305498755|2
-9299111.512042977|5094123.071918576|2
-9299140.455110583|5094123.369424|2
-9299416.750086732|5094220.654192488|2
-9299416.638767242|5094233.149555181|2
-9299250.104809016|5094235.529626105|2
-9298831.32088465|5094095.9989631865|2
-9299035.703469748|5094120.096864805|2
-9298988.05872769|5094101.056542467|2
-9298958.002465174|5094099.122761842|2
-9298882.639169905|5094097.932743187|2
-9298913.474668857|5094098.676504827|2
-9299408.957722377|5093883.731784341|2
-9299409.40300034|5093901.879180577|2
-9301603.621483367|5092882.55432231|3
-9301619.762809532|5091024.011051833|3
-9299436.787595076|5091782.881515602|3
-9298363.333745357|5091760.5740635395|3
-9298356.877214888|5092851.915265189|3
-9298359.66020216|5093319.097122689|3
-9296428.489675878|5091818.870980655|2
-9298365.114857208|5090733.297584887|3
-9298232.08806571|5088943.558629391|3
-9298233.646538582|5088863.275741355|2
-9298370.346873276|5088949.654209362|3
-9298376.80340374|5088724.268991384|3
-9298234.425775018|5088767.531839513|3
-9298102.066900466|5088872.790715318|3
-9298045.516599141|5088841.569742216|3
-9296400.214525215|5089638.628302775|2
-9296387.301464286|5088557.909542038|2
-9296501.403942347|5088144.922376031|4
-9296391.308965953|5088083.674528686|2
-9296502.517137256|5087736.7098591495|3
-9296503.741651654|5087605.449280209|4
-9296351.679227231|5087717.533513417|3
-9296117.796977073|5087746.075065143|2
-9296190.043326598|5087622.395618975|3
-9296092.861411138|5087565.90793913|3
-9295912.41251656|5087626.855186765|2
-9295762.131203989|5087541.38049717|2
-9295660.273869915|5087665.653513758|3
-9295761.908565009|5087723.331009257|5
-9295834.488873007|5087764.359541202|2
-9296016.16228198|5087704.303343668|3
-9296023.732007354|5087689.883965894|3
-9296050.337365653|5087860.390774424|4
-9296037.535624214|5087880.459342048|5
-9295993.89838382|5087855.485130926|5
-9295391.103341175|5087501.690768962|5
-9295989.668243172|5087518.4882744085|3
-9298388.603269765|5087420.676663227|4
-9298388.269311294|5087601.584329933|4
-9299456.045866983|5089823.443513339|3
-9300531.058189573|5090420.139863222|2
-9304865.839161063|5090722.293769438|2
-9304883.316321118|5089632.532286314|4
-9302710.137221852|5089614.987675138|2
-9302722.938963292|5088558.80154214|2
-9303567.631259432|5087446.541643063|4
-9303548.039029052|5087446.541643063|4
-9303559.17097813|5087322.122808131|5
-9304916.934807338|5087456.649814991|4
-9306228.167089391|5088546.164881738|3
-9305703.629648775|5087467.203947012|4
-9308131.619062467|5087465.866098653|5
-9308154.884836042|5089642.048021013|2
-9306785.655099284|5089640.85855366|2
-9307339.02428802|5090730.026178978|4
-9308674.746858045|5091108.3270359|3
-9308958.500240078|5091505.826629819|2
-9307895.399103003|5091829.132464369|6
-9308004.269564997|5092045.8159158705|4
-9308068.055633223|5092023.061693295|2
-9308436.300508767|5092132.669129599|3
-9308463.57378401|5091933.829967349|2
-9308463.685103502|5091827.050423313|2
-9308730.295283953|5091826.901706111|2
-9309057.574586883|5091678.036940742|4
-9309066.368826656|5091678.036940742|4
-9308997.016783893|5091677.590796056|3
-9308892.487782037|5091827.199140512|2
-9309066.702785129|5091827.199140512|3
-9309056.684030958|5091827.199140512|3
-9308670.182758924|5092160.331447959|3
-9308241.71403886|5092230.528655958|3
-9308339.341232285|5092328.686627908|5
-9308431.29113168|5092531.549611149|3
-9308258.30064299|5092552.371567103|2
-9308303.718995232|5092642.352680792|3
-9308495.967755832|5092702.588442178|3
-9308705.248398524|5092497.193482385|3
-9308838.27519002|5092482.320737429|3
-9309063.251880914|5092576.168143392|2
-9309030.078672659|5092742.150900596|4
-9308807.43969107|5093045.865118165|4
-9309046.776596276|5092926.133343556|3
-9308563.538686745|5093163.8135287855|6
-9308441.643844323|5093223.308862331|2
-9308324.869698483|5093279.681030468|3
-9308380.195485406|5092794.058282731|3
-9307928.127033297|5092831.092660715|3
-9307989.798031194|5092955.434025175|3
-9307865.454159979|5093017.90278149|2
-9307861.112699838|5093319.543343527|2
-9307951.726765342|5093190.140168479|3
-9307741.332927745|5093079.479524122|3
-9307587.044113504|5093169.614307612|2
-9307540.846524825|5092925.092204227|2
-9307724.078406671|5092679.2377442205|3
-9307887.829377629|5092503.588769785|2
-9308197.186242543|5092431.158670424|3
-9306991.930115726|5092228.743974832|2
-9306522.050545087|5092555.346135921|2
-9306596.523284428|5092596.841466834|2
-9306834.19039727|5092643.691249168|5
-9307195.867422858|5093129.306403974|2
-9306566.689660894|5093136.148324054|3
-9306706.952219293|5092877.497383826|5
-9306368.429647792|5093027.570601463|3
-9305806.934136229|5093313.891214458|3
-9305865.710827367|5092967.7790091345|7
-9305780.774055893|5092634.321274444|3
-9305781.219333855|5092565.162219538|2
-9305899.885911044|5092568.4342496395|2
-9306065.417993851|5092445.287702426|2
-9306112.951416422|5092468.340378145|2
-9306153.47171107|5092394.869462296|3
-9306306.869969383|5092266.222348037|2
-9306436.334537176|5092266.519796024|3
-9306103.711898685|5092232.462060887|3
-9306067.087786214|5092206.286765621|3
-9305903.002856785|5092306.97280843|3
-9305786.228710942|5092183.234717988|2
-9305786.562669415|5092117.648226614|3
-9306037.254162682|5091942.753102694|3
-9305910.127304196|5091941.563350835|2
-9305788.566420248|5091940.22488017|3
-9305789.345656684|5091817.829961179|3
-9306103.15530123|5091820.060717337|2
-9306116.179681653|5091820.060717337|2
-9306110.168429151|5091745.2563097505|2
-9306110.391068133|5091695.139169275|2
-9306355.071308896|5091819.763283151|2
-9306437.893010046|5091976.066214448|2
-9306210.467290355|5092122.407322051|3
-9306602.979814893|5092043.5851073535|2
-9306597.079881879|5091902.450340469|3
-9306880.833263911|5091902.450340469|3
-9306772.185440898|5092142.782226011|3
-9307324.218795743|5092118.243113413|4
-9307129.743645327|5091821.5478883935|2
-9306885.063404564|5091820.060717337|3
-9306872.372982612|5091820.060717337|3
-9306880.276666459|5091872.1118412|4
-9306678.120471178|5091819.912000243|2
-9306986.364141185|5091342.3932707785|3
-9306114.509889292|5091334.214240234|2
-9305484.441571401|5091816.045356627|2
-9305484.107612928|5091904.532397851|2
-9304948.994820686|5091964.317380614|2
-9304857.601518745|5091955.542944453|2
-9304858.603394162|5091812.32743154|4
-9302705.239164256|5091630.002148455|3
-9302559.633270299|5092964.060638801|2
-9304288.75892079|5092515.635718065|8
-9304855.820406891|5092252.093579085|2
-9305358.650546804|5092291.208011307|2
-9304850.477071334|5092824.250957657|5
-9305384.58798816|5093997.376698854|3
-9304620.268364374|5093801.771429595|2
-9304621.1589203|5093822.744883991|2
-9302696.556243975|5093972.089101695|2
-9303384.622016568|5094925.9238194395|2
-9302692.660061797|5094909.262139028|2
-9305386.03514154|5094865.674129513|2
-9304973.039830698|5095247.856956084|2
-9305038.05041332|5095592.4147141|2
-9305171.18852431|5095554.625825141|2
-9305382.695556816|5095555.816024102|4
-9305519.173252529|5095557.30377301|3
-9305795.80218715|5095650.437313043|2
-9305656.541504167|5095400.198759701|4
-9305660.215047363|5095279.991354393|4
-9305659.65844991|5095289.06636596|2
-9305771.423218668|5095215.425125946|3
-9305967.456841955|5095112.77464159|3
-9305979.59066645|5095100.129367888|5
-9306235.959453747|5095290.405302815|2
-9306285.830585623|5095277.611024908|3
-9306259.893144267|5095617.855348987|3
-9306361.750478344|5095564.147420962|3
-9306566.912299875|5095457.625105124|3
-9306664.42817381|5095410.464065703|3
-9306727.323686108|5095379.073091992|3
-9306983.803792896|5095576.3469793815|3
-9307090.781823548|5095522.936831974|3
-9306950.853223622|5095266.899549525|3
-9306704.169232022|5095132.263272449|3
-9306648.95476459|5095011.612917653|3
-9306581.049875207|5094906.138077164|3
-9306830.071576111|5094840.681776332|3
-9307127.40593602|5094821.491263518|2
-9307239.727302229|5094758.564501847|3
-9307268.113772381|5094669.00986793|3
-9306819.273585504|5094529.17539663|3
-9306490.4358097|5094558.0346848|2
-9306431.659118561|5094513.109438683|5
-9306178.629915988|5094566.067697951|5
-9306195.327839607|5094502.845090718|5
-9306289.949406782|5094765.853869222|4
-9306167.943244873|5094844.9959278945|2
-9306484.201918216|5094454.201155887|2
-9306470.620940339|5094426.978510762|2
-9306038.58999657|5093901.730431288|3
-9305780.774055893|5093357.918412948|4
-9305790.904129555|5093363.570567893|4
-9305907.010358453|5093427.5293948185|3
-9305885.414377239|5093529.715659166|2
-9306216.589862349|5093577.164963301|4
-9306067.867022648|5093515.882520534|4
-9306121.077739248|5093414.440111901|3
-9306162.04331186|5093342.003152396|3
-9306301.192675352|5093623.722031594|4
-9306464.164409872|5093732.7527253125|2
-9306359.74672751|5093655.404766063|4
-9306292.287116088|5093638.596541821|4
-9306648.398167135|5093834.793484867|5
-9306646.617055284|5093810.547550337|3
-9306660.309352651|5093821.257403449|4
-9306543.6465263|5093621.7883469565|2
-9307173.937483171|5093866.030668544|4
-9307257.427101266|5093810.101306714|3
-9307328.671575373|5093952.900322348|3
-9307348.931722697|5093993.360428981|4
-9307260.321408026|5094169.4828765765|7
-9307268.447730854|5094152.227494238|4
-9307235.163203107|5094199.828624084|2
-9307246.406471677|5094205.927535872|2
-9307018.758113004|5094017.011820156|5
-9306661.867825523|5094013.590546138|2
-9306629.919131665|5094190.010871762|2
-9306656.635809455|5094161.301441437|5
-9306852.892071724|5094279.709799621|2
-9306681.237416921|5094213.81150075|3
-9306632.590799443|5094383.690201005|3
-9306592.404463267|5094390.384256785|2
-9306680.346860994|5094497.936058607|2
-9306716.637014993|5094391.871825371|4
-9306838.309218429|5094419.83815759|4
-9306833.856438797|5094442.151778865|2
-9307094.344047254|5094393.508151079|4
-9307153.232057884|5094336.534428996|2
-9307391.12180971|5094470.8620477505|3
-9307559.54819928|5094421.772002717|2
-9307543.740831586|5094393.954421776|3
-9307485.186779428|5094275.842166898|7
-9307640.254830103|5094355.128948702|2
-9307806.67746884|5094444.38314384|3
-9307975.660455864|5094346.501087085|3
-9307897.068895364|5094188.82084186|3
-9307812.577401852|5094016.268064832|3
-9307657.064073212|5094093.916431313|3
-9307570.568828868|5094136.757177774|3
-9307446.11363816|5094197.894823587|3
-9307530.271173202|5094051.373378916|3
-9307697.25040939|5093782.136747788|2
-9307685.116584893|5093757.593451905|3
-9307621.887114124|5093628.481872364|3
-9307854.210891409|5093512.4614248|3
-9307935.80807816|5093471.110885684|3
-9308059.37271294|5093408.19296042|3
-9308088.983697493|5093393.170065151|3
-9308624.096489735|5093884.02928236|3
-9308565.431118086|5093765.92329076|3
-9308660.164004752|5093716.98559083|5
-9308611.740026258|5093529.120685052|4
-9308607.175927134|5093551.580983395|5
-9308718.161459455|5093473.044540026|3
-9309007.92609399|5093447.907063914|4
-9308673.188385176|5093691.996223088|5
-9308863.767353412|5093766.0720379455|3
-9308986.218793286|5095073.797498381|2
-9308862.320200033|5095017.712344386|2
-9308569.215980774|5094664.547034236|2
-9308138.186912423|5094675.257838577|3
-9307964.417187296|5094529.919191629|3
-9307606.970302356|5094517.572202088|3
-9307772.391065676|5094849.458845347|5
-9307857.21651766|5095019.348776606|3
-9308158.447059747|5095072.309824289|3
-9308024.19575385|5095351.996599844|3
-9307939.481621357|5095182.695866994|3
-9308104.457106711|5095513.861599653|3
-9308548.287916506|5095504.935149986|3
-9308324.201781537|5095404.364389801|3
-9308379.750207445|5095164.397284413|3
-9309247.374318685|5095141.784449985|3
-9309258.506267766|5095164.546053233|3
-9309637.549133917|5095365.534836386|3
-9309651.241431285|5095358.6913298145|4
-9309689.312697137|5095340.24364072|4
-9309573.317787731|5095197.2752503995|6
-9309696.103186073|5095135.536176164|2
-9309891.91417038|5095237.740593655|4
-9309774.02682963|5095296.207364688|3
-9309675.286441294|5095404.81070742|4
-9310126.575656971|5095120.659350083|4
-9310361.793741018|5095003.430765923|3
-9310596.677866591|5094886.054846567|4
-9310461.869963242|5094614.117157476|2
-9310437.824953228|5094565.621419265|2
-9309854.288182491|5094565.621419265|2
-9309618.736139974|5094985.727588734|2
-9309407.785704918|5094866.269186333|3
-9309488.269696763|5095025.150674904|2
-9309498.177131444|5095045.085429069|4
-9309324.741364788|5094695.489390439|5
-9309243.589456|5094532.1505769715|4
-9309162.437547212|5094368.219512146|5
-9309573.6517462|5094000.649216285|3
-9309338.544981647|5094116.82430672|3
-9310025.16360086|5093732.306485304|2
-9309968.724619027|5093612.714908842|3
-9310288.434196586|5093360.298267259|4
-9310308.249065945|5093398.078533302|2
-9310387.619862882|5093557.679484055|5
-9310444.504122678|5093671.618036752|3
-9310468.437813198|5093719.960519887|3
-9310549.478402494|5093882.690541333|3
-9310714.565207342|5094211.133927048|5
-9310269.064605188|5094224.8193115825|2
-9310527.103184847|5094307.527050054|3
-9311471.649064226|5094451.821030833|3
-9311579.406331314|5094128.575770478|3
-9311582.077999095|5093932.521583108|2
-9311536.103049396|5093656.148493477|2
-9311456.73225246|5093654.066056858|3
-9311474.209412515|5093835.090981373|3
-9311731.468755739|5093734.091445471|3
-9311862.046518438|5093497.289623609|3
-9311716.2179855|5093496.992137554|3
-9312006.427897999|5093453.559271751|3
-9312444.58141376|5093493.273562597|3
-9312548.55381816|5093563.777988585|3
-9312317.565874765|5093660.313368065|3
-9312316.89795782|5093790.4666079|2
-9312318.233791709|5093976.551614011|2
-9311745.49501158|5094757.076876528|3
-9310878.872775752|5094545.092622177|4
-9310961.805796394|5094703.522518424|7
-9313374.433120357|5093342.59811493|3
-9312673.899564795|5093538.491531626|3
-9312644.177260753|5093483.0103031825|3
-9312691.710683322|5093053.5993958535|2
-9312751.93452784|5093062.821042765|2
-9312831.750602739|5093074.719955076|2
-9312928.598559728|5093239.521404543|2
-9313362.855893316|5092765.20428788|3
-9313077.544038411|5092901.889699856|2
-9312912.123275092|5092773.235803526|2
-9312843.661788255|5092768.773849564|3
-9312913.12515051|5092936.842211765|3
-9312843.1051908|5092932.231447603|2
-9312700.727562075|5092914.085881073|2
-9312576.940288313|5093039.91567802|2
-9312865.925686412|5092504.034952784|3
-9312668.667548727|5092603.831737332|3
-9312601.875854252|5092602.939362092|3
-9312625.252947317|5092453.170224031|3
-9312603.656966103|5092374.791475652|3
-9312948.41342909|5092189.183628217|3
-9312948.07947062|5092332.850927658|2
-9313365.08228313|5092325.117229559|2
-9313364.970963638|5092421.491449964|3
-9313364.080407713|5092560.254176476|4
-9313086.560917165|5092510.578972507|3
-9313086.672236657|5092600.708424353|2
-9313114.168150883|5092718.948837576|2
-9313809.581009869|5092536.606367738|3
-9313506.9033144|5092422.383808364|3
-9313809.91496834|5092327.645553252|2
-9313809.80364885|5092422.681261186|3
-9314045.244371876|5092473.397101495|2
-9314090.106126666|5092919.2915728865|2
-9313682.565470872|5092812.352355237|4
-9313465.269824844|5093018.795195237|4
-9313677.778732767|5093160.838771768|3
-9313527.94269816|5093264.21211766|2
-9314654.60726448|5092693.813332476|2
-9314657.167612767|5092222.200146868|2
-9314555.755556654|5092220.415467287|4
-9314555.755556654|5092154.085111053|3
-9314660.395878|5091915.537565774|2
-9315832.25615758|5091640.709573638|2
-9316046.212218884|5091559.660609924|3
-9315989.550598072|5091486.345346618|2
-9315778.822802|5091290.047595484|2
-9315816.894067852|5091123.197656488|3
-9314668.744839812|5091205.878726212|2
-9314056.376320956|5091233.984503482|3
-9314056.153681975|5091289.00663324|3
-9313910.547788018|5091142.678204243|3
-9314057.155557392|5091127.658847148|3
-9314058.15743281|5091038.138017023|3
-9313912.217580378|5091030.256654937|3
-9313600.300367177|5091126.617902478|2
-9313806.575383617|5091163.199739971|2
-9314205.099160656|5091925.5017151665|2
-9314204.653882693|5092006.553761587|3
-9313508.016509308|5092169.10607094|3
-9313531.95019983|5091980.081641957|3
-9313568.46299281|5091994.358731135|2
-9313473.730106143|5091957.03013646|2
-9313106.93238398|5091868.393894438|3
-9313191.423877493|5091869.732355107|2
-9313392.466877865|5091924.758121569|3
-9313365.304922111|5092173.419024152|2
-9313191.423877493|5092178.178147188|3
-9313191.869155455|5092029.90282645|2
-9312948.970026545|5092049.831372502|2
-9312878.616108363|5092042.692784093|2
-9312633.601909129|5092000.604964311|2
-9312637.275452325|5091860.511852061|3
-9312637.498091307|5091848.317006767|3
-9312792.677461471|5091858.132368838|4
-9312954.09072312|5091861.106722957|2
-9313433.098492006|5091073.0837568985|3
-9313268.34564563|5091037.394492024|3
-9310933.085367769|5091841.476002766|3
-9311263.258977463|5091840.732415665|3
-9311726.682017634|5092165.685454252|2
-9311906.129036793|5091843.260612037|3
-9312105.836203275|5091844.74778668|3
-9312317.788513746|5091846.681114064|2
-9312333.039283985|5091846.82983157|4
-9312319.346986618|5091966.250732031|2
-9312544.101038529|5092178.475592454|2
-9312412.966678375|5092211.938243796|3
-9312566.364936689|5092468.637832384|3
-9312418.532652913|5092393.233476631|3
-9312316.341360366|5092298.792957641|2
-9312317.00927731|5092214.169091359|3
-9312103.275854988|5092304.890663933|2
-9311726.459378652|5092315.152666179|3
-9312314.448929023|5092631.049221927|3
-9312541.318051258|5092618.8533996325|3
-9312409.29313518|5092631.644140486|3
-9312482.875318592|5092815.624469439|3
-9312439.460717183|5092848.494405642|3
-9312572.598828172|5093150.5758671295|3
-9312408.179940272|5093318.948382417|3
-9312315.339484949|5093142.544036353|3
-9312069.434729787|5093055.532966248|2
-9312057.41222478|5093147.8985894555|2
-9312009.767482722|5093290.092812711|3
-9311870.39548025|5093120.6796421185|3
-9311902.455493597|5093013.886920667|3
-9311639.296217363|5092645.029817732|2
-9311691.839017017|5092510.876428054|2
-9311658.888447741|5092488.71601494|3
-9310880.987846078|5092232.759507834|3
-9310566.844243059|5092359.472743659|3
-9310158.413031338|5092389.217876632|5
-9310353.222140227|5092367.9500971865|5
-9310771.338147648|5092812.352355237|2
-9310805.958509283|5092888.20619788|3
-9310217.746319931|5093231.935716255|3
-9310025.942837296|5093326.534139342|2
-9310069.246119214|5093075.463637582|2
-9310058.002850642|5093104.169826347|2
-9310126.798295954|5093011.358416561|2
-9310100.526896127|5092787.811534238|2
-9310149.173513604|5092816.36813191|3
-9310050.433125269|5092880.918253684|3
-9309395.985838896|5093050.922145181|2
-9309245.147928871|5093330.550130724|4
-9309165.665812446|5093167.97819015|2
-9309340.882690953|5092779.333810627|4
-9309276.2060668|5092811.757425504|3
-9309105.553287415|5092896.832751209|3
-9309509.643038996|5092696.193022448|4
-9309633.764271231|5092634.916193205|4
-9309867.869160369|5092519.056459219|4
-9309683.078805652|5092447.221150525|2
-9309356.356100174|5092280.053689323|3
-9309279.100373562|5092151.110666334|2
-9309388.527433014|5092088.796260941|3
-9309498.065811953|5091946.7685162965|4
-9309175.795886107|5091827.050423313|3
-9309303.813300518|5091832.106809521|2
-9309303.479342047|5091693.354587485|2
-9309315.390527561|5091694.841738957|5
-9309314.388652144|5091832.552961376|3
-9309497.62053399|5091840.434980844|2
-9310062.789588748|5092001.497283667|2
-9310219.750070766|5092024.697615997|3
-9310686.067417698|5091842.517024797|2
-9309444.187178409|5091248.4091935465|2
-9309385.076528799|5091129.443323996|2
-9309754.211960267|5090459.544239062|2
-9309670.388383701|5090451.812046924|2
-9309739.406467993|5090053.166483364|2
-9309760.111893281|5089947.151253167|2
-9309813.322609881|5090160.075030346|2
-9309702.559716541|5090245.424291984|2
-9309774.917385556|5090360.215782136|2
-9310497.492200295|5090057.924557552|2
-9310512.854290023|5089951.463210283|2
-9310464.54163102|5090165.576614973|2
-9310467.769896254|5090264.605676243|3
-9310436.48911934|5090362.892283999|2
-9310680.167484686|5090453.745094379|2
-9310673.933593202|5090484.376513541|3
-9310436.934397303|5090482.740852767|3
-9310439.049467629|5090468.168614553|3
-9310441.275857445|5090452.258134766|3
-9310088.281752137|5090464.153818104|2
-9311207.376593083|5090486.6069604885|2
-9311207.487912575|5090455.826838224|2
-9311570.389452562|5090437.983334174|2
-9312486.214903316|5090848.838406995|3
-9312487.996015169|5090337.465546375|2
-9312044.833122322|5089937.932592705|2
-9311173.758106865|5089654.834804334|2
-9311553.802848432|5089469.130747878|4
-9311536.325688377|5089658.849263065|4
-9311522.856029991|5089658.551895696|3
-9311528.755963003|5089567.85527641|5
-9312048.172707044|5089669.703178397|2
-9312490.89032193|5089682.19263037|5
-9312493.228031239|5089426.9055058025|2
-9312493.339350728|5089410.996747868|2
-9311792.583156183|5089385.572525781|2
-9311482.892332798|5089251.910615222|2
-9310523.65228063|5089752.2230720995|2
-9310526.880545864|5089852.437372147|4
-9310538.346453415|5089650.820347275|2
-9310555.267016018|5089651.415081548|2
-9310090.619461445|5089647.400625915|3
-9309978.632053707|5089587.33267502|2
-9309961.600171616|5089601.754896347|2
-9309817.218792059|5089646.359841398|3
-9309961.600171616|5089646.805891891|2
-9309778.36828977|5089848.422832637|4
-9309797.626561679|5089749.249369943|3
-9309387.191599121|5089645.021690036|2
-9309227.002851872|5087463.636351795|4
-9310876.98034441|5087456.501165327|3
-9311087.151543027|5087371.325285354|3
-9311173.646787375|5087372.217175483|2
-9311086.928904045|5087458.582260832|4
-9311255.68925209|5087460.514707065|4
-9311421.332654389|5087372.217175483|2
-9311339.512828656|5087372.960417317|2
-9311423.559044203|5087150.733665787|3
-9311088.153418444|5087062.58761973|3
-9311088.376057427|5087147.017542994|3
-9310918.947792437|5087054.560869806|3
-9311763.640088577|5087471.217493213|3
-9312142.237676766|5087481.920291265|2
-9312514.378734488|5087494.704204535|3
-9311759.7439064|5087656.882997039|2
-9312494.675184617|5088466.925965962|2
-9312723.993335651|5087498.420461577|2
-9313061.068753773|5087502.136720056|3
-9314645.033788271|5088365.090794044|2
-9315191.946446538|5089164.637377484|4
-9315583.79105413|5089164.0426733|2
-9315197.067143114|5089640.412503442|3
-9315374.176452966|5089478.6463209735|3
-9315008.49192571|5089480.876534776|2
-9315180.703177968|5089640.85855366|2
-9314644.92246878|5089037.817541712|2
-9315175.4711619|5089164.934729587|2
-9315007.267411312|5089166.718842424|3
-9312859.914433911|5089682.489998473|2
-9312851.5654721|5089603.241724516|3
-9313511.801371995|5089683.828155043|2
-9313009.305190554|5090852.407257571|3
-9313269.79279901|5090847.946194557|3
-9313326.565739315|5090848.392300765|2
-9313268.902243085|5090994.7162532825|3
-9313437.773910617|5090996.352001107|3
-9313601.413562084|5090998.136453592|3
-9313693.920058934|5090999.028679959|3
-9313695.923809767|5090851.812449046|3
-9313868.023742534|5090865.939161366|3
-9313547.53492854|5090850.325427907|3
-9314059.60458619|5090898.653732687|3
-9314578.464732777|5090785.045426301|2
-9314666.295811012|5090790.10126481|2
-9314668.744839812|5090957.540241437|2
-9315605.609674327|5090392.333853625|2
